,logFC,AveExpr,t,P.Value,adj.P.Val,B
RASGRF2,1.6820107083826232,3.042596730910962,21.65762462928892,1.4735635896532168e-83,2.813028177688265e-83,178.92501772862195
MED9,0.787834580155597,3.25004247491819,21.651549519304304,1.6054326218217704e-83,3.0641890039193277e-83,178.804592765503
CHCHD3,0.82332931639829,4.507796913199899,21.650046117966216,1.6398464884815825e-83,3.1295781370635904e-83,178.6303611435911
RPS3AP26,1.8756479865624032,0.8299701403257961,21.64908587469685,1.6622117926600193e-83,3.1719629552312785e-83,179.12652534106402
ADGRV1,2.3894912808012134,-1.236948293645976,21.64605819644075,1.7347450748852986e-83,3.309753935670456e-83,179.23109562306547
METAP1D,1.095358638045077,1.7550997286874486,21.642384135612357,1.8270231358348644e-83,3.485485216816536e-83,178.91763969448533
DBR1,1.00869838473584,2.7408380768285445,21.633971779986197,2.057199251722838e-83,3.9238633588338286e-83,178.64310666844432
HMG20A,0.8635522387435182,4.071843120501036,21.626869750964985,2.273930849444378e-83,4.336030013252416e-83,178.34081197162755
APOM,2.2140103832874725,2.34032147091715,21.623997351355722,2.3679356021988498e-83,4.514433617537939e-83,178.56927843063187
C4B-AS1,2.04747500376718,-0.5009836200579425,21.62297013742226,2.402487367833364e-83,4.579445241167054e-83,178.86721096395854
C4A-AS1,2.04747500376718,-0.5009836200579425,21.62297013742226,2.402487367833364e-83,4.579445241167054e-83,178.86721096395854
RP11-317N8.5,1.818934814631862,-3.5231969673548122,21.619423569854757,2.525698862399261e-83,4.813849612305647e-83,178.95304850538324
CRHR2,2.798508082173818,-3.494556666536074,21.615057860168683,2.6860697733520786e-83,5.1185462989616645e-83,178.89056358568712
KIAA1644,3.0152212791814614,-1.91381349740324,21.60061074789214,3.2929134564004217e-83,6.272584229794587e-83,178.6228653624049
RP11-166P13.4,2.277477434330518,-3.9852818273977606,21.600596416382373,3.293578835632876e-83,6.273262599137361e-83,178.70476912216247
CELF4,2.513478003975913,-2.0714319159166754,21.592005494791813,3.71761060302448e-83,7.079584217269205e-83,178.5088046704232
EIF3J-AS1,0.7408142998916281,2.1656334582893506,21.589084417932256,3.873879073712613e-83,7.376479584179137e-83,178.1055856964173
KLHL11,1.9705844348367592,-0.7860867795609221,21.57980054257759,4.4154503995764415e-83,8.406928041618933e-83,178.27582425544443
MYL9,1.7739921650218236,6.3212007448142655,21.5635876639215,5.548819502122812e-83,1.0561865778414304e-82,177.39672251606902
ABCA5,1.204816863939194,3.4751547776568494,21.560675815173262,5.7812166135890305e-83,1.1002155831377567e-82,177.4887079859968
STOML2,0.7637778245070352,5.151319353110886,21.553137862635285,6.428998378589098e-83,1.2233792880833006e-82,177.2425134733373
MPV17,0.6704802124333487,4.824879071901711,21.551139714047025,6.612550492244033e-83,1.2581895388347267e-82,177.2223660186701
PYCRL,1.2168386164931178,2.2528886487330952,21.535436457763236,8.24968971788126e-83,1.5692512746363592e-82,177.33689137431548
C16orf89,2.961915693207712,-2.213439728112904,21.528913816330974,9.043474458203019e-83,1.719277220099796e-82,177.62781511835541
PTGIS,3.072214421418206,1.1485652485234046,21.527574255822717,9.215707693121168e-83,1.751856719660415e-82,177.38089722954217
RP11-318A15.2,2.0484276266506036,-3.7781899069278975,21.51699442032979,1.0696322345677021e-82,2.033123114524535e-82,177.52208138267855
UHRF1BP1,0.9441911049963387,3.4635672585859845,21.51108603977002,1.1624270065042143e-82,2.2090904840676397e-82,176.79290105542546
AQP3,1.825184192374532,4.785830670088834,21.508676615454146,1.2025386866596821e-82,2.2851051296385622e-82,176.62645330617744
TRIM23,1.2497565356370584,3.0757472680213245,21.50784432856158,1.2167133805061913e-82,2.311823803256659e-82,176.8110220705828
GGTLC5P,3.6235369820716317,-2.935956872859475,21.501656697416568,1.3274624421427104e-82,2.5217808240180636e-82,177.27479628932372
ERBB4,3.394575981215749,-2.5849713351779826,21.500901020563663,1.3416602869162866e-82,2.5485138046724294e-82,177.24993828031396
DDX31,0.8958838965745319,2.5075525453861287,21.499174702862373,1.37466649535977e-82,2.6109653425442822e-82,176.78540876493935
OVOL1,3.0486797224870164,-1.7736400815424853,21.499156239456624,1.3750238542113803e-82,2.6113995770693612e-82,177.19000828959508
HIF3A,2.3041064574792562,0.20571979792584344,21.49863091574893,1.3852304613879716e-82,2.6305373440605696e-82,177.06819533805265
CBR4,0.9033264660962961,3.413237259235647,21.49494947481992,1.4589133462395832e-82,2.769941709890485e-82,176.57394443852792
CTD-2203K17.1,2.1186939525239596,-3.624032717824178,21.48305849961274,1.7247261493707404e-82,3.27339726234894e-82,177.03977444919911
ALG10,1.4584337916241037,0.6467862530961609,21.476157052885558,1.900656994880778e-82,3.6066255510904194e-82,176.71244696976143
MRGPRF,2.6145164078093863,-1.0006584776460234,21.47602221937844,1.904267028967187e-82,3.61313784328869e-82,176.82807359380075
PRR15L,3.634648993015191,-1.8285255594197583,21.471101930183096,2.040795473236833e-82,3.8718234357097976e-82,176.79841398998195
CMAS,0.8041928137894052,4.011879457045686,21.4636433416534,2.2666298578244792e-82,4.299877178151086e-82,176.050815214175
MSH6,0.6179193984484543,4.5218478953251005,21.45959800684112,2.3993883644226572e-82,4.5512991371155415e-82,175.94946493710293
FREM1,3.343152337931025,-1.6612667092465372,21.45416996928636,2.589808104022641e-82,4.909284869647629e-82,176.55294992915367
EIF4EBP3,1.290382712465517,3.4753246976233245,21.453840057758054,2.6018566639790862e-82,4.9316634674654984e-82,175.98635675841106
UTP11L,0.6241302169326195,3.340871619945728,21.451816486672254,2.67699351802586e-82,5.073606793717142e-82,175.9793348197796
DDX11-AS1,2.033017701432435,-2.621656091076135,21.44999988062156,2.746290152023638e-82,5.2044558794655736e-82,176.53658423939623
ZNF717,1.006624044543442,1.036621855856973,21.446073298225016,2.902258387398571e-82,5.499515309517049e-82,176.24849808573492
NUP133,0.6480435739358512,4.344265564174831,21.445684418285197,2.918178705132898e-82,5.529166358455151e-82,175.76641270206233
RP11-394B2.1,2.897594665229943,-2.721995137914284,21.44547873131789,2.926634548901687e-82,5.544670012559141e-82,176.47724022748528
PPARG,1.5617128066381087,3.032848459640239,21.441698043653115,3.086493303993543e-82,5.846985120611599e-82,175.88862359051063
SLC11A2,0.7460483857616254,4.4809361587836944,21.441567642766255,3.0921599972893117e-82,5.857172989542785e-82,175.6986963755196
IRX6,3.9792014365868704,-2.823293923500045,21.44030312922672,3.1476525529646643e-82,5.961173750059585e-82,176.40870165715916
ZDHHC14,1.2434540915223224,2.3567875274395553,21.440026496746665,3.1599244463053746e-82,5.983856179360018e-82,175.97902820553375
DHODH,0.786757968101985,2.6770291114131113,21.438725432446144,3.218286020850192e-82,6.093804903663413e-82,175.90745917342375
ZNF541,2.718896000859946,-1.4498639547745025,21.42399469219143,3.959145797649833e-82,7.495219085891448e-82,176.1194163484987
AP1M2,2.4500193746438375,1.1939383400201167,21.423307366182183,3.9975995800479117e-82,7.56731126178349e-82,175.91040048479104
SSBP2,0.9121363913013982,3.479511822587635,21.41799220278006,4.307843225774786e-82,8.151548492056114e-82,175.48212695161564
APITD1-CORT,1.835959852135833,-1.2447479929572094,21.407755301196023,4.9747519126006444e-82,9.410877790460139e-82,175.88166850334858
THAP5,1.1860926360098616,3.6382742351772426,21.405165180356715,5.1592494185182526e-82,9.758986801067023e-82,175.2780465835943
LBX2-AS1,1.341744971151224,2.7247345412808484,21.403357276021335,5.292064313669455e-82,1.0009279683243348e-81,175.4026748215834
OIT3,2.8382365920782315,-1.189609373265481,21.39848704816608,5.667088889865569e-82,1.0716593467970828e-81,175.7489260566054
TBC1D9B,0.6778219684109157,6.698703050568377,21.38302784348738,7.042576887209343e-82,1.3315189873897059e-81,174.8652443777714
KIF24,1.2136200375388917,0.5973274238319014,21.382653462079748,7.079731206323704e-82,1.3384188958087265e-81,175.4044034046128
RPL5,0.8224409468249956,8.653155787880527,21.376161125887922,7.756095227479424e-82,1.4661484641638256e-81,174.81044604475284
KTN1-AS1,1.613554504747842,-0.9584893870371308,21.36207241255803,9.454132778087296e-82,1.7862992120296273e-81,175.22656134240623
NCOA7,1.2156855150467463,4.678782005658387,21.361970677347212,9.467656416073888e-82,1.788687812238603e-81,174.57000664777513
UXT-AS1,1.92196097640472,-3.2348338003546466,21.345047525299613,1.2008683372930886e-81,2.267698214670481e-81,175.0887921387456
RAB3GAP2,0.7941689341467031,4.545968020652425,21.343548395818384,1.226424410100687e-81,2.315742265558265e-81,174.31851628508153
USP5,0.7626785604621622,5.236493741500554,21.343297714184757,1.23075055947273e-81,2.323694629458705e-81,174.2930012358694
RP11-16N11.2,1.9422907765564346,-1.774153793600776,21.335312901853722,1.3768214168991563e-81,2.5989970632606913e-81,174.89065019856406
TVP23C-CDRT4,3.2703484254905377,0.15677912751015488,21.334851059989344,1.3857812737665657e-81,2.615666989704549e-81,174.77319029905914
RP11-48B3.5,1.7880355312007818,-1.1909133196067738,21.331750186681695,1.4474662716704068e-81,2.731843442578545e-81,174.81304530839913
FAM86B2,2.4830643321683836,-4.255773152415955,21.327952623185556,1.526759098488502e-81,2.880958912822257e-81,174.88650547859132
FAM171A2,1.9575573099378905,-1.387280754833787,21.318658648845744,1.7396058093620926e-81,3.281679888673863e-81,174.63906675079872
PPP1R37,0.9189542581838133,4.610845969777263,21.317740009831905,1.7621904984902474e-81,3.3236665980357666e-81,173.95288255925567
PMCH,2.843842141754843,-4.004591929447991,21.31715925603675,1.7766191748350895e-81,3.3505689811760684e-81,174.72646279241042
IPO8,0.7852381170064682,4.918340294112144,21.313975426568746,1.8578433702145333e-81,3.5031002755904263e-81,173.88777366537568
TSC22D2,0.919619522288909,3.956674249754972,21.30264793687232,2.1780907736290025e-81,4.105805347371463e-81,173.79728064326798
YBX2,2.8907776902335716,-1.347527185999024,21.299450038053727,2.278097962931464e-81,4.293924658805496e-81,174.3679957866745
NUS1P1,2.313983990862123,-1.293576216707986,21.298022473189008,2.3242104161402797e-81,4.380433735148711e-81,174.34538975758988
ANAPC1,0.7885064349525726,4.104727921772853,21.297994587564062,2.325120386832534e-81,4.381741643152913e-81,173.71551767515868
C10orf2,0.8832080993035967,2.0548645133268435,21.296798227033364,2.3644973311382967e-81,4.455534450732963e-81,174.01715231166287
STK36,0.894275029629569,3.6967006726958926,21.294731657385558,2.434091927950593e-81,4.586248816503603e-81,173.72024531436568
NHLRC1,1.8063411400444696,-1.3907864596951498,21.28925060014131,2.6287456003322753e-81,4.952089942676468e-81,174.22718383660356
CCDC115,0.5954832357992474,4.717952003742439,21.287138517779006,2.7078383530597724e-81,5.099192442612095e-81,173.51867116057167
ZNF354B,1.2086584868386228,1.894700937912634,21.28409085432867,2.8261749019103255e-81,5.321540692959338e-81,173.86327550476278
ZNF256,1.129331830582031,0.9267321808125414,21.279017654479414,3.034727273285286e-81,5.713301131345203e-81,173.91732071478484
BMS1P2,2.561906888702298,-2.1163000485887635,21.27901606060827,3.0347951535738013e-81,5.713301131345203e-81,174.11733208401964
RP11-834C11.7,2.020565737976208,-1.8149866225655706,21.272969112098217,3.3035577966970105e-81,6.217542206902844e-81,174.0190372722951
FBXW9,1.0364781917085109,1.7334363596084188,21.26892850028693,3.496271866356121e-81,6.5796339928596265e-81,173.67425482408154
RP11-1C1.6,4.245305552219157,-3.9573819870766083,21.267575171059622,3.5632967337234653e-81,6.705146033727319e-81,174.03037755592706
TYMS,1.8653722826388188,3.588503960986489,21.26668943329569,3.607857111326283e-81,6.788366710254489e-81,173.34294486075837
LRIG1,1.3099160328424926,3.9629564411586315,21.258498867573916,4.047213396231884e-81,7.613625497780188e-81,173.17773258306602
FAM225B,2.919299090043636,-1.9612626235150625,21.255520469322096,4.219904256207812e-81,7.937755734159447e-81,173.78138099605232
FUT3,3.0688365761845273,-2.2191017670680533,21.247655491265704,4.712135206429468e-81,8.862833812000165e-81,173.6827665145443
INF2,1.1827627208058367,5.797170745960275,21.234605342948417,5.658610661779163e-81,1.0639069169912903e-80,172.7701717900049
MT-CO1,1.4785015585176229,13.1874804412418,21.234146153530073,5.6951685901091735e-81,1.0706811385575959e-80,172.92615785435095
EIF2AK3,1.1109582287010409,3.722350330857454,21.23087191601472,5.962773804962785e-81,1.120886540947735e-80,172.82182025649877
TPM2,1.8801901115291386,5.201711082646373,21.230041160849296,6.032646779261632e-81,1.1339162334814883e-80,172.70576462796015
RP11-255H23.2,2.120665937222598,-1.7986225386367614,21.2149964855578,7.449446143520545e-81,1.399703733061451e-80,173.20676386914266
ZNF416,0.9876836753433262,1.1951084123038818,21.213354958648864,7.622878462076497e-81,1.4321579105605422e-80,172.96686673009245
ZYG11A,2.966718062364419,-3.0696110713057116,21.207121907040666,8.318957289122766e-81,1.5626451394560171e-80,173.15101741462797
LATS1,0.8894328699847658,4.059181061889887,21.196503218745175,9.654118616478545e-81,1.8132758901413635e-80,172.29854449593122
MT1E,2.8600688327905055,2.5306926024242102,21.194231977801515,9.966393122016138e-81,1.8714087242441668e-80,172.50385880741558
DHRS11,1.1603654409474489,1.407291914300098,21.193165344270543,1.0116507560737153e-80,1.8994201765045646e-80,172.6577461750532
RP13-1039J1.4,2.8633345075741286,-3.9379861480994305,21.18591928988328,1.1197848910275765e-80,2.1018632843984816e-80,172.88724175815256
RP11-31H5.3,1.91096783340484,-3.414008571259034,21.185676245000625,1.1236054658021525e-80,2.1088394590855537e-80,172.86444203467897
NEK3,0.9450968892872442,2.1278079819121807,21.18058567033072,1.2066888139810456e-80,2.2643554663834885e-80,172.37830015967967
RP11-428J1.5,1.719708841439712,-1.8657828675285724,21.16765071744815,1.4464630651462942e-80,2.713790536116591e-80,172.54761476258932
TMEM141,1.1747726258309998,4.403597565667377,21.165759255894844,1.4853063499508095e-80,2.786408888259703e-80,171.8369007099728
PPIA,0.7617410984450217,8.597989790239449,21.155011718554103,1.7266478218134584e-80,3.2382628573859102e-80,171.71009785535418
IBSP,3.3568794859618634,-4.111570420140466,21.152717054970367,1.783048158520698e-80,3.3437304146798888e-80,172.42932973239212
KRBOX4,0.7105758310304697,2.5507901165663656,21.13769633900387,2.2005331468979994e-80,4.125491209318477e-80,171.70954183892053
INPP4B,1.7158805936202355,3.511470902939263,21.133775218429047,2.32474374143731e-80,4.357954606326202e-80,171.4939685382883
PTPMT1,0.7463956679102379,3.5871324826906994,21.131255241616298,2.4082421204036456e-80,4.51406315028534e-80,171.44724067878985
ZNF558,0.904349589044811,3.2154177393855723,21.13104984419182,2.4151784908583654e-80,4.526646557060145e-80,171.50364420013017
IMPA1,1.0319433258650519,3.2656867259251463,21.12719923753283,2.5489729669765567e-80,4.776528095623044e-80,171.44143023278133
ZNF483,2.3129302965648533,-1.4241471240896013,21.122654206925723,2.7164539963146447e-80,5.089430988754278e-80,171.89793423030795
LRRC34,1.8432401993723224,-0.17037907939361535,21.118439673272746,2.881563032087873e-80,5.396778331262349e-80,171.76883828300197
SCN4A,2.501923331616433,0.2408041256947245,21.112936745216146,3.1123276338659397e-80,5.827355183032175e-80,171.65993433519532
AARD,2.7230744443358565,-3.440362674557863,21.104298376835867,3.5123680037740376e-80,6.575762340245164e-80,171.72821913500906
SLC2A8,1.1575352215169978,2.749203264575804,21.101835342301126,3.635566818913786e-80,6.80578376907218e-80,171.17457318602277
EZR,1.2703477525658204,7.913650096408028,21.09922612331792,3.770789221549622e-80,7.057617582499915e-80,170.91373507336897
RP11-389C8.2,2.2827725067872278,1.7031415841059732,21.098934516354728,3.786210449451887e-80,7.08582701052971e-80,171.29992479834507
TUBGCP4,0.6761066371342364,3.595466327508378,21.09192201874115,4.176638554378056e-80,7.815064392174049e-80,170.89610901614063
CFTR,3.26531102295185,-3.1492447705084037,21.08915644735116,4.341450595450503e-80,8.122701100231826e-80,171.50549058796923
DYNLL1,0.853671236442227,6.170244080518482,21.086474951535592,4.5074527698539764e-80,8.432507556625281e-80,170.70256614461255
MAP3K6,1.0472775427580556,3.8994722125852985,21.08447329611453,4.635488022849979e-80,8.671235203201015e-80,170.75025781679057
RP11-319G6.1,1.6097412817740182,-1.8015420492934648,21.076886671945875,5.154622342597186e-80,9.640560042373586e-80,171.27644350875153
SRCIN1,1.9981294166826908,-0.4734752261878862,21.07459742816313,5.322391056358332e-80,9.953415928664955e-80,171.17636970705607
LINC01144,1.6691147705652756,-1.1585030751442156,21.071437293630957,5.562981688078239e-80,1.040142718616159e-79,171.16956315926973
RPL39P3,2.3898546265107394,0.6112436127688242,21.069422570103107,5.722008879570877e-80,1.0697783421391266e-79,171.0182016119792
PDHA1,0.7497659289716907,5.139087817228005,21.06715625948795,5.906327831919582e-80,1.1040348329385248e-79,170.4280548242246
LINC01057,2.4050810537751284,-1.154648880316483,21.066964803526748,5.922167984834221e-80,1.106893739725073e-79,171.10692492705618
